date,time,headline,datetime,neg,neu,pos,sentiment_score
2023-09-29,06:00AM,Tesla's revised Model 3 could be bigger for company than Cybertruck: Journalist,2023-09-29 06:00:00,0.0,1.0,0.0,0.0
2023-09-29,05:38AM,1 EV Stock to Buy Hand Over Fist Right Now (Hint: It's Not Tesla or Rivian),2023-09-29 05:38:00,0.0,0.814,0.186,0.4939
2023-09-29,05:07AM,These 3 Tech Stocks Are Building the Future,2023-09-29 05:07:00,0.0,1.0,0.0,0.0
2023-09-29,03:34AM,11 Best Low Risk Index Funds to Buy,2023-09-29 03:34:00,0.313,0.373,0.313,0.25
2023-09-29,02:40AM,"10 Weirdest, Unusual ETFs You Can Buy",2023-09-29 02:40:00,0.241,0.759,0.0,-0.2263
2023-09-28,09:01PM,Elon Musk wades into US immigration debate at Texas-Mexico border,2023-09-28 21:01:00,0.0,1.0,0.0,0.0
2023-09-28,07:19PM,Tesla Is Accused of Racial Harassment at California Factory,2023-09-28 19:19:00,0.449,0.551,0.0,-0.6908
2023-09-28,07:18PM,Tesla rival Polestar reveals lineup of its new electric vehicles,2023-09-28 19:18:00,0.0,1.0,0.0,0.0
2023-09-28,07:06PM,Polestar's new electric SUVs bring more competition for Tesla,2023-09-28 19:06:00,0.0,1.0,0.0,0.0
2023-09-28,06:43PM,Tesla sued for 'widespread and ongoing' racial harassment at California plant,2023-09-28 18:43:00,0.259,0.741,0.0,-0.5423
2023-09-28,06:26PM,Polestar plans production date for its Tesla rival electric SUV,2023-09-28 18:26:00,0.0,1.0,0.0,0.0
2023-09-28,06:13PM,Polestar targets production date for its new Tesla rival SUV,2023-09-28 18:13:00,0.0,1.0,0.0,0.0
2023-09-28,05:46PM,Mercedes-Benz Introduces Hands-Free Driving. How Does It Compare to Tesla?,2023-09-28 17:46:00,0.0,1.0,0.0,0.0
2023-09-28,05:16PM,"Teslas black workers faced widespread racism, US agency alleges",2023-09-28 17:16:00,0.339,0.661,0.0,-0.6249
2023-09-28,05:00PM,4 Republican myths about green energy,2023-09-28 17:00:00,0.0,0.656,0.344,0.2732
2023-09-28,04:21PM,"Republicans Hate EVs. Thats a Big Problem, Even for Tesla.",2023-09-28 16:21:00,0.478,0.522,0.0,-0.7506
2023-09-28,04:01PM,Tesla Deliveries Loom. Wall Street Readies For A Miss With Record Numbers No Long On The Table.,2023-09-28 16:01:00,0.305,0.695,0.0,-0.5719
2023-09-28,03:53PM,"Tesla Is Accused of Tolerating Racial Harassment, in EEOC Suit",2023-09-28 15:53:00,0.416,0.584,0.0,-0.6908
2023-09-28,03:16PM,Tesla sued by US agency over alleged harassment of Black factory workers,2023-09-28 15:16:00,0.241,0.759,0.0,-0.5423
2023-09-28,02:59PM,This beloved automaker's new electric SUV aims straight for Tesla,2023-09-28 14:59:00,0.0,0.606,0.394,0.6369
2023-09-28,02:32PM,UPDATE 1-Tesla trial over Autopilot fatality kicks off in California,2023-09-28 14:32:00,0.333,0.667,0.0,-0.6705
2023-09-28,02:23PM,#8217;s Cybertruck Threat,2023-09-28 14:23:00,0.63,0.37,0.0,-0.5267
2023-09-28,12:37PM,Tesla faces wrongful death lawsuit over autopilot fatality,2023-09-28 12:37:00,0.673,0.327,0.0,-0.8834
2023-09-28,11:49AM,GameStop Turns Volatile As Meme Investor Ryan Cohen Takes Charge; Are Meme Stocks A Buy Now?,2023-09-28 11:49:00,0.0,1.0,0.0,0.0
2023-09-28,11:07AM,2 AI Stocks to Keep on Your Watch List,2023-09-28 11:07:00,0.0,1.0,0.0,0.0
2023-09-28,09:00AM,Should You Still Buy the Nasdaq's Best-Performing Stocks?,2023-09-28 09:00:00,0.0,1.0,0.0,0.0
2023-09-28,08:28AM,Tesla Stock Has Gotten Hammered This Month. Why One Analyst Just Upgraded It.,2023-09-28 08:28:00,0.0,1.0,0.0,0.0
2023-09-28,08:00AM,How Much Is Tesla Worth? You Decide,2023-09-28 08:00:00,0.0,0.759,0.241,0.2263
2023-09-28,07:37AM,Tesla Stock Gets a New EV Bull After a Wave of Downgrades,2023-09-28 07:37:00,0.0,1.0,0.0,0.0
2023-09-28,06:36AM,Is Enphase Energy Stock Too Cheap to Ignore?,2023-09-28 06:36:00,0.236,0.566,0.198,-0.1027
2023-09-28,06:02AM,Tesla trial over Autopilot fatality kicks off in California,2023-09-28 06:02:00,0.36,0.64,0.0,-0.6705
2023-09-28,06:00AM,2 Ultra-Growth Stocks That Are Leading the Market Recovery,2023-09-28 06:00:00,0.0,1.0,0.0,0.0
2023-09-28,05:21AM,"Wall Street's ""Magnificent Seven"" May Be a Mammoth Liability for the Stock Market",2023-09-28 05:21:00,0.115,0.637,0.248,0.4767
2023-09-27,06:28PM,Tesla Stock Is Dropping Again. Third-Quarter Deliveries Arent Its Biggest Problem.,2023-09-27 18:28:00,0.0,0.816,0.184,0.3089
2023-09-27,05:46PM,Lucid Group eyes global market; opens Saudi Arabia's first-ever auto production plant,2023-09-27 17:46:00,0.0,1.0,0.0,0.0
2023-09-27,05:23PM,Hedge Funds Selling Energy Stocks: 10 Most Sold Clean Energy Stocks,2023-09-27 17:23:00,0.0,0.527,0.473,0.7334
2023-09-27,05:06PM,How Elon Musk Came to Influence the Fates of Nations,2023-09-27 17:06:00,0.0,1.0,0.0,0.0
2023-09-27,04:39PM,Tesla Shares Major Updates About Its AI Robot -- Time to Buy Tesla Stock?,2023-09-27 16:39:00,0.0,0.855,0.145,0.296
2023-09-27,04:20PM,"Tesla, Lucid, Cloudfare, and NextEra: Trending Tickers",2023-09-27 16:20:00,0.0,1.0,0.0,0.0
2023-09-27,04:14PM,Big Rig Bememoth Revs Up As Tesla Semi Gets Rolling,2023-09-27 16:14:00,0.143,0.857,0.0,-0.128
2023-09-27,04:11PM,Deutsche Bank Issues Warning As Tesla Deliveries Loom. Wall Street Is No Longer Expecting A Record.,2023-09-27 16:11:00,0.351,0.649,0.0,-0.6705
2023-09-27,03:25PM,Hyundai and Kia Have Big Fire-Risk Recalls. At Least They Arent EVs.,2023-09-27 15:25:00,0.276,0.724,0.0,-0.6369
2023-09-27,02:00PM,12 Best Autonomous Trucking and Vehicle Stocks To Buy Now,2023-09-27 14:00:00,0.0,0.682,0.318,0.6369
2023-09-27,12:56PM,"UAW strikes: Trump to visit union strikers after Biden; Ford, GM battle over tax credits",2023-09-27 12:56:00,0.332,0.545,0.124,-0.4939
2023-09-27,12:56PM,UAW strikes: Fain to expand strikes on Friday if no progress; Trump to visit union strikers after Biden,2023-09-27 12:56:00,0.34,0.463,0.197,-0.4019
2023-09-27,10:36AM,Tesla rival makes good on one of Elon Musk's long-awaited promises,2023-09-27 10:36:00,0.0,0.621,0.379,0.6705
2023-09-27,10:17AM,One test driver says Tesla's FSD runs like a 'teenager with a learner's permit',2023-09-27 10:17:00,0.0,0.815,0.185,0.3612
2023-09-27,10:01AM,"Tesla Stocks Biggest Issue Isnt Third-Quarter Deliveries, Says Analyst",2023-09-27 10:01:00,0.0,1.0,0.0,0.0
2023-09-27,09:15AM,"Ford and GM Need New Strategies to Catch Tesla, New EV Data Show",2023-09-27 09:15:00,0.0,1.0,0.0,0.0
2023-09-27,08:55AM,"The Zacks Analyst Blog Highlights Tesla, BYD, NIO and Honda",2023-09-27 08:55:00,0.0,1.0,0.0,0.0
2023-09-27,08:55AM,Tesla CEO Elon Musk Says UAW Demands Could Bankrupt Ford and GM,2023-09-27 08:55:00,0.247,0.753,0.0,-0.5574
2023-09-27,08:05AM,Prediction: These Will Be 2 of the Most Valuable Stocks by 2035 Thanks to This Multitrillion-Dollar Opportunity,2023-09-27 08:05:00,0.0,0.588,0.412,0.8439
2023-09-27,07:42AM,"What Amazon, Tesla, and AMD Stock Investors Should Know About Recent AI Updates",2023-09-27 07:42:00,0.0,0.876,0.124,0.1779
2023-09-27,07:24AM,"The companies electrifying Americas carsyes, including Teslatop Fortunes 2023 Change the World list",2023-09-27 07:24:00,0.0,1.0,0.0,0.0
2023-09-27,06:04AM,Analysis-Tesla's rivals scrap for thin slices of US EV sales,2023-09-27 06:04:00,0.0,1.0,0.0,0.0
2023-09-27,06:00AM,Can Elon Musk really save the world?,2023-09-27 06:00:00,0.0,0.632,0.368,0.5413
2023-09-27,12:00AM,Fake Coordinates and Tanker Tricks Expose Shadowy Russian Oil Trade,2023-09-27 00:00:00,0.47,0.53,0.0,-0.6369
